teamID,4W,4L,4PCT,4H,4R,4RA,4E,5W,5L,5PCT,5H,5R,5RA,5E,6W,6L,6PCT,6H,6R,6RA,6E,7W,7L,7PCT,7H,7R,7RA,7E,8W,8L,8PCT,8H,8R,8RA,8E,9W,9L,9PCT,9H,9R,9RA,9E,homeW,homeL,homePct,awayW,awayL,awayPct,totalW,totalL,totalPct,eloRating,g,ghome,r,ab,h,double,triple,hr,bb,so,sb,cs,ra,pythag,er,era,cg,sho,sv,ipouts,ha,hra,bba,soa,e,dp,fp,attendance,bpf,ppf,1NL2AL,decade,goose_eggs,broken_eggs,mehs,gpct,gwar,pythagdiff,playoffs,lg_win,ws_win
1955_CHW,9,5,0.642857143,55,33,33,3,16,11,0.592592593,112,58,58,10,17,11,0.607142857,43,22,22,3,20,12,0.625,60,27,27,3,18,12,0.6,49,25,25,7,12,12,0.5,56,28,28,6,49,28,0.636363636,43,35,0.551282051,92,63,0.593548387,1541.636232,155,77,725,5220,1401,204,36,116,567,595,69,45,557,0.618314378,516,3.37,55,20,23,4134,1301,111,497,720,111,147,0.98,1175684,103,99,2,1950,69,25,15,0.771,0.1412037,-3.838728577,0,0,0
1955_CIN,4,12,0.25,113,59,59,13,14,11,0.56,70,30,30,4,14,12,0.538461538,44,25,25,4,14,21,0.4,49,29,29,5,19,15,0.558823529,85,42,42,5,10,8,0.555555556,21,17,17,4,46,31,0.597402597,29,48,0.376623377,75,79,0.487012987,1508.744282,154,77,761,5270,1424,216,28,181,556,657,51,36,684,0.548649612,598,3.95,38,12,22,4089,1373,161,443,576,139,169,0.97,693662,105,104,1,1950,76,22,17,0.809,2.2563302,-9.492040201,0,0,0
1955_CLE,9,6,0.6,66,43,43,2,18,9,0.666666667,134,68,68,12,15,15,0.5,25,12,12,2,20,11,0.64516129,94,46,46,5,17,11,0.607142857,60,24,24,8,14,9,0.608695652,92,44,44,8,49,28,0.636363636,44,33,0.571428571,93,61,0.603896104,1557.721059,154,77,698,5146,1325,195,31,148,723,715,28,24,601,0.568028561,522,3.39,45,15,36,4158,1285,111,558,877,108,152,0.98,1221780,104,101,2,1950,23,7,4,0.794,0.5431282,5.523601622,0,0,0
1955_DET,10,5,0.666666667,82,53,53,3,12,15,0.444444444,94,46,46,5,16,11,0.592592593,57,29,29,6,17,16,0.515151515,72,35,35,3,12,18,0.4,72,35,35,9,12,10,0.545454545,75,36,36,7,46,31,0.597402597,33,44,0.428571429,79,75,0.512987013,1506.048328,154,77,775,5283,1407,211,38,130,641,583,41,22,658,0.574318894,581,3.79,66,16,12,4140,1381,126,517,629,139,159,0.97,1181838,98,98,2,1950,20,11,7,0.711,-1.3782877,-9.445109727,0,0,0
1955_LAD,14,2,0.875,46,25,25,6,18,9,0.666666667,76,41,41,8,20,8,0.714285714,55,34,34,7,19,13,0.59375,61,32,32,5,13,14,0.481481481,72,39,39,7,15,9,0.625,94,37,37,9,56,21,0.727272727,43,34,0.558441558,99,55,0.642857143,1554.487465,154,77,857,5193,1406,230,44,201,674,718,79,56,650,0.623852349,563,3.68,46,11,37,4134,1296,168,483,773,133,156,0.97,1033589,104,101,1,1950,24,10,9,0.767,-0.5703595,2.926738185,1,1,1
1955_MIN,5,10,0.333333333,105,71,71,4,12,14,0.461538462,95,43,43,5,8,22,0.266666667,19,12,12,2,10,21,0.322580645,34,16,16,2,11,13,0.458333333,89,46,46,11,7,20,0.259259259,18,9,9,1,28,49,0.363636364,25,51,0.328947368,53,100,0.346405229,1402.739818,154,77,598,5142,1277,178,54,80,538,654,25,32,789,0.3758428,695,4.62,37,10,16,4062,1450,99,634,607,154,170,0.97,425238,97,100,2,1950,102,18,17,0.869,7.2886264,-4.533386023,0,0,0
1955_NYY,9,6,0.6,50,34,34,2,21,7,0.75,108,48,48,6,20,11,0.64516129,14,10,10,1,12,17,0.413793103,58,29,29,5,17,11,0.607142857,102,54,54,11,17,6,0.739130435,49,24,24,10,52,25,0.675324675,44,33,0.571428571,96,58,0.623376623,1576.873518,154,77,762,5161,1342,179,55,175,609,658,55,25,569,0.630527627,492,3.23,52,19,33,4116,1163,108,688,731,128,180,0.97,1490138,99,95,2,1950,72,24,15,0.784,0.6117522,-1.101254536,1,1,0
1955_OAK,6,8,0.428571429,40,28,28,2,10,17,0.37037037,116,55,55,10,13,16,0.448275862,49,28,28,7,15,19,0.441176471,71,36,36,7,10,16,0.384615385,75,37,37,10,9,15,0.375,69,33,33,7,32,43,0.426666667,31,48,0.392405063,63,91,0.409090909,1440.840215,155,76,638,5335,1395,189,46,121,463,725,22,36,911,0.342571764,822,5.35,29,9,22,4146,1486,175,707,572,146,174,0.97,1393054,100,105,2,1950,40,9,8,0.842,2.1121089,10.31046741,0,0,0
1955_PHI,9,7,0.5625,72,43,43,8,10,19,0.344827586,65,31,31,7,13,13,0.5,32,25,25,6,21,12,0.636363636,77,42,42,9,17,9,0.653846154,55,29,29,7,6,12,0.333333333,70,28,28,7,46,31,0.597402597,30,41,0.422535211,76,72,0.513513514,1512.462909,154,77,675,5092,1300,214,50,132,652,673,44,32,666,0.506140723,592,3.93,58,11,21,4068,1291,161,477,657,110,117,0.98,922886,98,98,1,1950,63,17,20,0.830,2.233408,1.135409734,0,0,0
1955_PIT,3,11,0.214285714,92,50,50,11,10,16,0.384615385,98,50,50,10,10,14,0.416666667,46,34,34,8,8,16,0.333333333,72,40,40,11,10,10,0.5,33,14,14,3,7,11,0.388888889,72,33,33,8,29,32,0.475409836,19,46,0.292307692,48,78,0.380952381,1447.44358,154,75,560,5173,1262,210,60,91,471,652,22,22,767,0.359939548,664,4.39,41,5,16,4086,1480,142,536,622,166,175,0.97,469397,98,101,1,1950,95,25,26,0.829,3.7491613,3.235976248,0,0,0
1955_SFG,6,8,0.428571429,76,46,46,8,15,13,0.535714286,56,28,28,6,10,17,0.37037037,72,45,45,10,17,11,0.607142857,89,50,50,10,14,12,0.538461538,69,37,37,5,9,9,0.5,56,24,24,6,39,33,0.541666667,32,37,0.463768116,71,70,0.503546099,1508.664326,154,79,702,5288,1377,173,34,169,497,581,38,22,673,0.519291463,581,3.77,52,6,14,4158,1347,155,560,721,141,165,0.97,824112,101,101,1,1950,82,29,14,0.768,0.4152666,-2.424785977,0,0,0
1955_STL,5,4,0.555555556,98,54,54,9,10,17,0.37037037,55,21,21,4,11,15,0.423076923,21,11,11,3,12,16,0.428571429,42,19,19,3,8,19,0.296296296,56,21,21,6,12,8,0.6,20,4,4,3,35,32,0.52238806,23,47,0.328571429,58,79,0.423357664,1473.276388,154,77,654,5266,1375,228,36,143,458,597,64,59,757,0.433484525,697,4.56,42,10,15,4128,1376,185,549,730,146,152,0.97,849130,99,100,1,1950,44,23,15,0.720,-2.5296823,-1.559536503,0,0,0
1956_ATL,4,3,0.571428571,51,33,33,6,15,5,0.75,67,48,48,7,13,14,0.481481481,48,25,25,5,20,8,0.714285714,63,25,25,2,18,14,0.5625,75,34,34,10,14,13,0.518518519,91,36,36,11,44,26,0.628571429,40,31,0.563380282,84,57,0.595744681,1540.727487,155,77,709,5207,1350,212,54,177,486,714,29,20,569,0.599301232,481,3.11,64,12,27,4179,1295,133,467,639,130,159,0.97,2046331,94,92,1,1950,42,13,7,0.790,1.0748341,-0.551265388,0,0,0
1956_BAL,4,9,0.307692308,62,43,43,11,15,12,0.555555556,47,24,24,3,12,17,0.413793103,62,42,42,5,14,15,0.482758621,58,32,32,7,12,16,0.428571429,94,58,58,8,12,16,0.428571429,100,47,47,8,41,36,0.532467532,28,49,0.363636364,69,85,0.448051948,1471.717419,154,77,571,5090,1242,198,34,91,563,725,39,42,705,0.404733657,635,4.2,38,10,24,4080,1362,99,547,715,133,142,0.97,901201,92,94,2,1950,15,4,10,0.862,0.4103993,6.671016767,0,0,0
1956_BOS,4,5,0.444444444,34,29,29,10,16,14,0.533333333,59,29,29,4,15,13,0.535714286,79,51,51,7,17,13,0.566666667,78,49,49,7,15,14,0.517241379,66,39,39,7,16,10,0.615384615,89,36,36,6,43,35,0.551282051,40,34,0.540540541,83,69,0.546052632,1536.793554,155,78,780,5349,1473,261,45,139,727,687,28,19,751,0.517326942,648,4.17,50,8,20,4194,1354,130,668,712,169,168,0.97,1137158,113,111,2,1950,125,29,23,0.836,6.7829864,4.45248194,0,0,0
1956_CHC,3,8,0.272727273,68,39,39,3,6,16,0.272727273,43,25,25,5,12,11,0.52173913,35,18,18,5,12,15,0.444444444,82,49,49,7,10,21,0.322580645,77,37,37,8,8,14,0.363636364,53,25,25,8,35,40,0.466666667,16,45,0.262295082,51,85,0.375,1429.20777,157,80,597,5260,1281,202,50,142,446,776,55,38,708,0.422610929,612,3.96,37,6,17,4176,1325,161,613,744,143,141,0.97,720118,99,101,1,1950,111,36,26,0.792,2.1996465,-7.474915813,0,0,0
1956_CHW,5,1,0.833333333,30,8,8,2,13,14,0.481481481,70,42,42,6,21,9,0.7,53,30,30,6,9,21,0.3,28,21,21,3,22,11,0.666666667,124,76,76,14,15,13,0.535714286,95,51,51,8,46,31,0.597402597,39,38,0.506493506,85,69,0.551948052,1522.715507,154,77,776,5286,1412,218,43,128,619,660,70,33,634,0.591422618,576,3.73,65,11,13,4167,1351,118,524,722,122,160,0.97,1000090,101,99,2,1950,88,26,14,0.797,1.2585955,-6.079083163,0,0,0
1956_CIN,6,5,0.545454545,45,27,27,3,16,11,0.592592593,45,23,23,7,16,12,0.571428571,49,20,20,3,21,12,0.636363636,78,29,29,6,17,13,0.566666667,65,30,30,8,16,10,0.615384615,71,31,31,11,51,26,0.662337662,41,37,0.525641026,92,63,0.593548387,1560.900103,155,77,775,5291,1406,201,32,221,528,760,45,22,658,0.574318894,594,3.85,47,4,29,4167,1406,141,458,653,113,147,0.98,1125928,106,105,1,1950,95,24,17,0.824,2.9990229,2.980571378,0,0,0
1956_CLE,6,5,0.545454545,44,17,17,5,14,12,0.538461538,46,25,25,5,18,12,0.6,30,19,19,4,20,10,0.666666667,83,45,45,6,16,14,0.533333333,142,81,81,16,15,13,0.535714286,59,26,26,4,46,31,0.597402597,43,35,0.551282051,89,66,0.574193548,1541.988614,155,77,712,5148,1256,199,23,153,681,764,40,32,581,0.591963584,511,3.32,67,17,24,4152,1233,116,564,845,129,130,0.97,865467,103,101,2,1950,51,15,17,0.819,1.3130748,-2.754355471,0,0,0
1956_DET,4,6,0.4,32,16,16,3,14,15,0.482758621,45,21,21,3,12,16,0.428571429,56,33,33,3,15,17,0.46875,66,39,39,4,17,12,0.586206897,83,45,45,10,20,7,0.740740741,83,38,38,7,37,41,0.474358974,45,32,0.584415584,82,73,0.529032258,1561.671309,155,78,789,5364,1494,209,50,150,644,618,43,26,699,0.55518465,622,4.06,62,10,15,4137,1389,140,655,788,140,151,0.97,1051182,101,100,2,1950,33,15,11,0.746,-0.9747559,-4.053620749,0,0,0
1956_LAD,7,4,0.636363636,43,22,22,9,12,12,0.5,57,40,40,7,18,12,0.6,31,16,16,2,18,13,0.580645161,50,20,20,2,20,10,0.666666667,99,47,47,12,18,10,0.642857143,54,22,22,5,52,25,0.675324675,41,36,0.532467532,93,61,0.603896104,1570.616001,154,77,720,5098,1315,212,36,179,649,738,65,37,601,0.581905599,543,3.57,46,12,30,4104,1251,171,441,772,111,149,0.98,1213562,109,107,1,1950,56,13,13,0.841,2.8333885,3.386537717,1,1,0
1956_MIN,7,6,0.538461538,46,34,34,11,9,19,0.321428571,95,52,52,5,14,18,0.4375,62,30,30,3,10,17,0.37037037,46,28,28,4,13,14,0.481481481,101,60,60,10,7,21,0.25,80,38,38,7,32,45,0.415584416,28,50,0.358974359,60,95,0.387096774,1410.784006,155,77,652,5202,1302,198,62,112,690,877,37,34,924,0.345684862,810,5.33,36,1,18,4104,1539,171,730,663,168,173,0.97,431647,96,100,2,1950,115,33,23,0.807,2.1156372,6.418846444,0,0,0
1956_NYY,8,3,0.727272727,57,39,39,10,21,10,0.677419355,71,37,37,3,15,12,0.555555556,45,24,24,2,23,6,0.793103448,93,50,50,6,16,15,0.516129032,119,70,70,11,14,11,0.56,71,25,25,4,49,28,0.636363636,48,29,0.623376623,97,57,0.62987013,1558.210347,154,77,857,5312,1433,193,55,190,615,755,51,37,631,0.636503827,557,3.63,50,10,35,4146,1285,114,652,732,135,214,0.97,1491784,97,93,2,1950,55,20,13,0.773,0.3447629,-1.021589385,1,1,1
1956_OAK,3,6,0.333333333,55,24,24,4,12,18,0.4,32,15,15,3,10,20,0.333333333,31,17,17,0,9,18,0.333333333,45,26,26,5,7,22,0.24137931,96,52,52,12,9,17,0.346153846,74,38,38,5,20,54,0.27027027,30,47,0.38961039,50,101,0.331125828,1396.119244,154,77,619,5256,1325,204,41,112,480,727,40,30,831,0.368424921,740,4.86,30,3,18,4110,1424,187,679,636,166,187,0.97,1015154,100,104,2,1950,49,18,11,0.769,-0.6881468,-5.744060366,0,0,0
1956_PHI,5,6,0.454545455,41,22,22,9,8,16,0.333333333,35,25,25,5,15,16,0.483870968,59,33,33,2,17,13,0.566666667,64,36,36,4,14,13,0.518518519,108,45,45,14,12,18,0.4,69,32,32,7,40,37,0.519480519,31,45,0.407894737,71,82,0.464052288,1477.031413,154,77,668,5204,1313,207,49,121,585,673,45,23,738,0.454533483,643,4.2,57,4,15,4131,1407,172,437,750,144,140,0.97,934798,98,99,1,1950,36,12,11,0.797,-0.0636424,1.465895879,0,0,0
1956_PIT,5,5,0.5,66,36,36,10,14,9,0.608695652,54,33,33,6,9,9,0.5,16,7,7,2,9,16,0.36,32,15,15,4,8,15,0.347826087,85,36,36,12,10,14,0.416666667,79,36,36,6,25,31,0.446428571,30,37,0.447761194,55,68,0.447154472,1462.91383,157,78,588,5221,1340,199,57,110,383,752,24,33,653,0.452177672,572,3.74,37,8,24,4128,1406,142,469,662,162,140,0.97,949878,97,100,1,1950,44,11,11,0.833,1.3164,-0.78864252,0,0,0
1956_SFG,4,6,0.4,23,13,13,8,9,15,0.375,62,36,36,7,10,17,0.37037037,34,16,16,6,6,20,0.230769231,63,23,23,6,13,13,0.5,86,37,37,10,14,13,0.518518519,88,39,39,8,30,39,0.434782609,26,45,0.366197183,56,84,0.4,1470.292454,154,77,540,5190,1268,192,45,145,402,659,67,34,650,0.415982465,579,3.78,31,9,28,4134,1287,144,551,765,144,143,0.97,629179,99,100,1,1950,45,19,8,0.736,-0.6078662,-2.461299664,0,0,0
1956_STL,6,3,0.666666667,62,35,35,8,17,13,0.566666667,24,11,11,2,13,15,0.464285714,30,13,13,2,11,17,0.392857143,47,22,22,6,17,18,0.485714286,94,42,42,14,13,13,0.5,73,30,30,9,43,35,0.551282051,34,44,0.435897436,77,79,0.493589744,1488.310942,156,78,678,5378,1443,234,49,124,503,622,41,35,698,0.486702781,612,3.97,41,12,30,4164,1339,155,546,709,134,172,0.97,1029773,100,100,1,1950,76,11,17,0.894,5.6288065,1.074366175,0,0,0
1957_ATL,9,2,0.818181818,69,36,36,7,14,15,0.482758621,48,27,27,4,19,13,0.59375,7,1,1,1,18,12,0.6,49,26,26,6,19,7,0.730769231,104,62,62,8,16,11,0.592592593,87,53,53,11,45,33,0.576923077,50,27,0.649350649,95,60,0.612903226,1577.584005,155,78,772,5458,1469,221,62,199,461,729,35,16,613,0.60396984,544,3.47,60,9,24,4233,1347,124,570,693,120,173,0.98,2215404,93,90,1,1950,94,28,21,0.804,1.9786474,1.384674769,1,1,1
1957_BAL,6,8,0.428571429,55,33,33,8,9,18,0.333333333,82,46,46,7,19,11,0.633333333,36,16,16,1,12,18,0.4,48,19,19,3,15,13,0.535714286,88,51,51,7,15,10,0.6,75,32,32,1,42,35,0.545454545,34,43,0.441558442,76,78,0.493506494,1516.794542,154,77,597,5264,1326,191,39,87,504,699,57,35,588,0.506949053,541,3.46,44,13,25,4224,1272,95,493,767,109,159,0.98,1029581,93,94,2,1950,59,22,11,0.761,0.563456,-2.070154199,0,0,0
1957_BOS,7,4,0.636363636,41,12,12,6,13,17,0.433333333,72,41,41,7,16,12,0.571428571,35,7,7,2,14,12,0.538461538,49,25,25,5,13,14,0.481481481,103,56,56,9,14,12,0.538461538,76,35,35,3,41,33,0.554054054,36,38,0.486486486,77,71,0.52027027,1518.712289,154,77,721,5267,1380,231,32,153,624,739,29,21,668,0.53487385,593,3.88,55,9,23,4128,1391,116,498,692,149,179,0.97,1181087,106,105,2,1950,89,32,26,0.782,-0.4437026,-2.248951205,0,0,0
1957_CHC,3,8,0.272727273,101,54,54,10,8,15,0.347826087,63,34,34,4,10,15,0.4,18,9,9,4,10,21,0.322580645,36,15,15,5,16,11,0.592592593,94,51,51,9,13,16,0.448275862,124,69,69,12,31,44,0.413333333,29,42,0.408450704,60,86,0.410958904,1477.091955,156,78,628,5369,1312,223,31,147,461,989,28,25,722,0.436529875,644,4.13,30,5,26,4209,1397,144,601,859,137,140,0.97,670629,99,100,1,1950,73,14,16,0.864,4.5702121,-3.989071481,0,0,0
1957_CHW,8,2,0.8,42,26,26,5,19,9,0.678571429,43,20,20,3,17,15,0.53125,53,34,34,4,18,11,0.620689655,57,29,29,6,15,15,0.5,76,44,44,5,14,12,0.538461538,70,25,25,5,45,32,0.584415584,46,32,0.58974359,91,64,0.587096774,1526.156638,155,77,707,5265,1369,208,41,106,633,745,109,51,566,0.600382462,521,3.35,59,16,27,4203,1305,124,470,665,107,169,0.98,1135668,101,99,2,1950,81,25,11,0.786,2.8549235,-2.059281661,0,0,0
1957_CIN,5,7,0.416666667,62,28,28,7,21,7,0.75,81,48,48,10,16,16,0.5,35,18,18,4,13,14,0.481481481,50,24,24,5,9,20,0.310344828,80,44,44,8,16,10,0.615384615,101,60,60,12,45,32,0.584415584,35,42,0.454545455,80,74,0.519480519,1503.005044,154,77,747,5389,1452,251,33,187,546,752,51,36,781,0.479647942,716,4.62,40,5,29,4185,1486,179,429,707,107,139,0.98,1070850,106,105,1,1950,48,20,10,0.744,-0.2928434,6.134216891,0,0,0
1957_CLE,6,6,0.5,46,26,26,2,16,11,0.592592593,82,37,37,11,15,15,0.5,54,31,31,6,13,17,0.433333333,65,23,23,5,13,18,0.419354839,66,34,34,4,11,10,0.523809524,88,33,33,6,40,37,0.519480519,34,40,0.459459459,74,77,0.490066225,1492.732958,153,77,682,5171,1304,199,26,140,591,786,40,47,722,0.473948181,623,4.06,46,7,23,4140,1381,130,618,807,147,154,0.97,722256,100,99,2,1950,48,11,14,0.849,2.3611182,2.466060763,0,0,0
1957_DET,5,8,0.384615385,56,28,28,3,16,12,0.571428571,56,26,26,4,14,15,0.482758621,54,20,20,2,14,14,0.5,70,33,33,8,15,16,0.483870968,94,49,49,5,14,11,0.56,86,30,30,6,45,32,0.584415584,33,44,0.428571429,78,76,0.506493506,1504.627382,154,77,614,5348,1376,224,37,116,504,643,36,47,614,0.5,561,3.56,52,9,21,4251,1330,147,505,756,121,151,0.98,1272346,103,102,2,1950,133,36,22,0.812,4.4793344,1,0,0,0
1957_LAD,8,3,0.727272727,76,35,35,9,15,12,0.555555556,105,49,49,10,14,17,0.451612903,36,14,14,4,20,10,0.666666667,46,18,18,7,16,14,0.533333333,72,44,44,5,11,14,0.44,70,38,38,11,43,34,0.558441558,41,36,0.532467532,84,70,0.545454545,1510.051151,154,77,690,5242,1325,188,38,147,550,848,60,34,591,0.570385049,521,3.35,44,18,29,4197,1285,144,456,891,127,136,0.97,1028258,109,107,1,1950,44,14,15,0.808,0.6553284,-3.839297514,0,0,0
1957_MIN,5,10,0.333333333,56,32,32,6,10,19,0.344827586,57,36,36,4,9,21,0.3,24,14,14,2,11,16,0.407407407,32,18,18,5,14,11,0.56,134,62,62,11,5,21,0.192307692,56,22,22,1,28,49,0.363636364,26,49,0.346666667,54,98,0.355263158,1412.695706,154,77,603,5231,1274,215,38,111,527,733,13,38,808,0.369225678,742,4.85,31,5,16,4131,1482,149,580,691,128,159,0.97,457079,98,102,2,1950,140,33,30,0.837,8.4001206,-2.15022808,0,0,0
1957_NYY,6,5,0.545454545,65,31,31,3,17,11,0.607142857,70,42,42,7,21,9,0.7,21,14,14,4,21,9,0.7,71,38,38,4,17,13,0.566666667,107,51,51,9,16,9,0.64,94,40,40,4,48,29,0.623376623,50,27,0.649350649,98,56,0.636363636,1578.523534,154,77,723,5271,1412,200,54,145,562,709,49,38,534,0.635182352,465,3,41,13,42,4185,1198,110,580,810,123,183,0.98,1497134,99,95,2,1950,150,52,24,0.770,0.5203154,0.181917817,1,1,0
1957_OAK,6,6,0.5,32,18,18,1,13,16,0.448275862,71,33,33,8,7,20,0.259259259,35,20,20,5,11,17,0.392857143,84,47,47,6,12,14,0.461538462,57,33,33,4,9,13,0.409090909,110,41,41,8,35,35,0.5,23,51,0.310810811,58,86,0.402777778,1449.756952,154,77,563,5170,1262,195,40,166,364,760,35,27,710,0.395432511,637,4.19,26,6,19,4107,1344,153,565,626,125,162,0.97,901067,101,104,2,1950,74,27,12,0.761,0.9073289,1.131171008,0,0,0
1957_PHI,5,7,0.416666667,40,19,19,5,19,10,0.655172414,93,46,46,10,13,18,0.419354839,49,26,26,7,20,11,0.64516129,82,35,35,6,9,18,0.333333333,62,33,33,6,12,14,0.461538462,62,35,35,10,38,40,0.487179487,40,38,0.512820513,78,78,0.5,1481.275293,156,78,623,5241,1311,213,44,117,534,758,57,26,656,0.476404012,590,3.79,54,9,23,4203,1363,139,412,858,136,117,0.97,1146230,97,98,1,1950,34,20,11,0.692,-2.3690602,3.680974193,0,0,0
1957_PIT,4,8,0.333333333,59,32,32,8,7,18,0.28,103,56,56,9,14,17,0.451612903,28,12,12,1,8,19,0.296296296,68,32,32,8,12,13,0.48,80,41,41,7,12,13,0.48,99,50,50,10,33,37,0.471428571,24,51,0.32,57,88,0.393103448,1455.354388,155,77,586,5402,1447,231,60,92,374,733,46,35,696,0.421939971,601,3.88,47,9,15,4185,1463,158,421,663,170,143,0.97,850732,97,98,1,1950,90,32,15,0.766,1.3022641,-4.469661064,0,0,0
1957_SFG,7,6,0.538461538,52,32,32,7,10,17,0.37037037,120,61,61,10,15,13,0.535714286,49,24,24,7,7,20,0.259259259,91,45,45,12,18,13,0.580645161,93,56,56,8,7,13,0.35,76,40,40,10,34,39,0.465753425,30,43,0.410958904,64,82,0.438356164,1461.011333,154,77,643,5346,1349,171,54,157,447,669,64,38,701,0.460570891,623,4.01,35,9,20,4194,1436,150,471,701,161,180,0.97,653923,100,102,1,1950,63,19,14,0.802,1.2026756,-3.421067878,0,0,0
1957_STL,5,5,0.5,81,43,43,13,14,14,0.5,68,34,34,8,19,11,0.633333333,30,16,16,5,21,10,0.677419355,73,39,39,9,13,16,0.448275862,105,56,56,10,15,11,0.576923077,102,58,58,12,42,35,0.545454545,45,32,0.584415584,87,67,0.564935065,1534.626829,154,77,737,5472,1497,235,43,132,493,672,58,44,666,0.546211677,593,3.78,46,11,29,4239,1385,140,506,778,131,168,0.97,1183575,102,102,1,1950,94,26,16,0.809,4.4162362,2.883401795,0,0,0
1958_ATL,8,5,0.615384615,68,44,44,9,17,10,0.62962963,80,34,34,5,13,13,0.5,12,6,6,1,16,14,0.533333333,47,26,26,4,23,10,0.696969697,70,37,37,6,15,9,0.625,86,36,36,10,48,28,0.631578947,44,33,0.571428571,92,61,0.60130719,1575.399019,154,77,675,5225,1388,221,21,167,478,646,26,8,541,0.599880435,491,3.21,72,16,17,4128,1261,125,426,773,119,152,0.98,1971101,92,89,1,1950,59,9,10,0.885,4.1790576,0.219720252,1,1,0
1958_BAL,5,6,0.454545455,69,37,37,11,11,15,0.423076923,48,25,25,6,15,16,0.483870968,44,16,16,2,16,12,0.571428571,57,29,29,9,15,17,0.46875,79,26,26,9,12,14,0.461538462,73,38,38,7,46,32,0.58974359,28,48,0.368421053,74,80,0.480519481,1489.28372,154,78,521,5111,1233,195,19,108,483,731,33,35,575,0.455003416,517,3.4,55,15,28,4107,1277,106,403,749,114,159,0.98,829991,94,95,2,1950,24,9,8,0.780,-0.2603892,3.929473864,0,0,0
1958_BOS,4,10,0.285714286,53,30,30,9,14,12,0.538461538,58,27,27,6,15,11,0.576923077,58,34,34,5,15,14,0.517241379,80,45,45,7,17,13,0.566666667,66,21,21,7,13,14,0.481481481,76,35,35,9,49,28,0.636363636,29,46,0.386666667,78,74,0.513157895,1511.597023,155,77,697,5218,1335,229,30,155,638,820,29,22,691,0.503955274,601,3.92,44,5,28,4140,1396,121,521,695,145,172,0.97,1077047,106,106,2,1950,50,17,15,0.793,-0.0923372,1.426406285,0,0,0
1958_CHC,8,5,0.615384615,56,34,34,6,14,19,0.424242424,60,37,37,3,12,13,0.48,49,21,21,4,15,14,0.517241379,56,26,26,6,11,20,0.35483871,71,46,46,10,12,10,0.545454545,62,27,27,4,35,42,0.454545455,37,39,0.486842105,72,81,0.470588235,1477.147449,154,77,709,5289,1402,207,49,182,487,853,39,23,725,0.48979179,638,4.22,27,5,24,4083,1322,142,619,805,150,161,0.97,979904,98,99,1,1950,48,18,20,0.791,-0.2536016,-2.957347426,0,0,0
1958_CHW,3,9,0.25,82,42,42,14,16,11,0.592592593,56,23,23,9,15,16,0.483870968,17,4,4,0,16,14,0.533333333,36,17,17,1,20,10,0.666666667,69,24,24,9,13,12,0.52,34,15,15,3,47,30,0.61038961,36,42,0.461538462,83,72,0.535483871,1538.814455,155,77,634,5249,1348,191,42,101,518,669,101,33,615,0.513916614,557,3.61,55,15,25,4167,1296,152,515,751,113,160,0.98,797451,99,97,2,1950,74,25,9,0.769,0.1771692,3.342924864,0,0,0
1958_CIN,6,5,0.545454545,45,15,15,4,10,15,0.4,58,24,24,2,17,13,0.566666667,30,17,17,2,16,16,0.5,78,37,37,5,15,18,0.454545455,46,29,29,4,12,11,0.52173913,97,40,40,11,40,37,0.519480519,36,41,0.467532468,76,78,0.493506494,1509.366626,154,77,695,5273,1359,242,40,123,572,765,61,38,621,0.551324288,574,3.73,50,7,20,4155,1422,148,419,705,99,148,0.98,788582,106,105,1,1950,58,14,15,0.839,2.1338377,-8.903940305,0,0,0
1958_CLE,7,7,0.5,83,47,47,11,14,15,0.482758621,48,27,27,8,13,16,0.448275862,33,12,12,1,14,14,0.5,42,20,20,5,14,16,0.466666667,126,55,55,12,14,8,0.636363636,49,23,23,3,42,34,0.552631579,34,42,0.447368421,76,76,0.5,1520.597113,153,76,694,5201,1340,210,31,161,494,819,50,49,635,0.540558176,569,3.73,51,2,20,4119,1283,123,604,766,152,171,0.97,663805,99,98,2,1950,121,43,28,0.776,-0.1221021,-6.205400981,0,0,0
1958_DET,8,7,0.533333333,98,50,50,14,11,16,0.407407407,41,20,20,6,15,11,0.576923077,32,17,17,3,12,18,0.4,70,40,40,6,15,14,0.517241379,79,27,27,11,16,11,0.592592593,64,31,31,4,43,34,0.558441558,34,43,0.441558442,77,77,0.5,1512.984328,154,77,659,5194,1384,229,41,109,463,678,48,32,606,0.538283348,541,3.59,59,8,19,4071,1294,133,437,797,106,140,0.98,1098924,107,107,2,1950,106,30,23,0.811,2.2280421,-5.895635536,0,0,0
1958_LAD,5,9,0.357142857,18,11,11,1,11,17,0.392857143,87,50,50,3,15,13,0.535714286,74,26,26,10,13,15,0.464285714,59,31,31,5,17,14,0.548387097,77,50,50,6,10,15,0.4,44,16,16,2,39,38,0.506493506,32,45,0.415584416,71,83,0.461038961,1472.267444,154,77,668,5173,1297,166,50,172,495,850,73,47,761,0.440648225,679,4.47,30,7,31,4104,1399,173,606,855,145,198,0.97,1845556,104,104,1,1950,86,18,14,0.847,4.2654014,3.140173354,0,0,0
